index	text	label
1364	"the volume and complexity of asbestos litigation led the judicial panel on multi-district litigation to transfer all asbestos claims filed in federal courts, but not yet on trial, to the eastern district of pennsylvania. after this consolidation, counsel for the plaintiffs and the defendant manufacturers reached a partial global settlement: a class consisting of all individuals with potential asbestos claims who had not yet filed lawsuits would be certified pursuant to fed. r. civ. pro. 23(b)(3) (frcp) for purposes of settlement only. the proposed settlement created an administrative structure which provided set compensation for certain asbestos-related diseases. the district court approved the plan, and certified the proposed class. upon appeal, the court of appeals for the third circuit vacated the lower court's order, finding that the requirements of class certification had not been met. specifically, the third circuit held that while a class may be certified for the sole purpose of settlement, the certification requirements of frcp 23 must still be met as though the case were going to trial. in this instance, the class failed to demonstrate that common issues predominated over other questions, frcp 23(b)(3), or that the named plaintiffs would ""fairly and adequately protect the interests of the class."""	False
1365	"a 19-year-old department store worker expressed his opposition to the vietnam war by wearing a jacket emblazoned with ""fuck the draft. stop the war"" the young man, paul cohen, was charged under a california statute that prohibits ""maliciously and willfully disturb[ing] the peace and quiet of any neighborhood or person [by] offensive conduct."" cohen was found guilty and sentenced to 30 days in jail."	True
1366	the commonwealth of virginia charged tommy david strickler with capital murder and related crimes. strickler's counsel did not file a pretrial motion for discovery of all possible exculpatory evidence under brady v. maryland because an open file policy gave him access to all of the evidence in the prosecutor's files. at strickler's trial, anne stoltzfus gave detailed eyewitness testimony about the crimes and strickler's role as one of the perpetrators. the prosecutor failed to disclose exculpatory materials in the police files, consisting of notes taken by a detective during interviews with stoltzfus, and letters written by stoltzfus to the detective, that cast serious doubt on significant portions of her testimony. the jury found strickler guilty and he was sentenced to death. the virginia supreme court affirmed. in subsequent state habeas corpus proceedings, strickler advanced an ineffective assistance of counsel claim based on trial counsel's failure to file a motion for disclosure of all exculpatory evidence known to the prosecution or in its possession under brady. in response, the commonwealth asserted that such a motion was unnecessary because of the prosecutor's open file policy. the trial court denied relief and the virginia supreme court affirmed. strickler then filed a federal habeas corpus petition and was granted access to the exculpatory stoltzfus materials. the district court vacated strickler's capital murder conviction and death sentence on the grounds that the commonwealth had failed to disclose those materials and that he had not, in consequence, received a fair trial. in reversing, the court of appeals held that strickler had procedurally defaulted his brady claim by not raising it at his trial or in the state collateral proceedings. ultimately, the court concluded that the claim was, in any event, without merit.	False
1367	a tennessee trial court sentenced thompson to death for murder. thompson made unsuccesful appeals in state court based on the claim that his counsel had failed to adequately investigate his mental health. a federal district court also rejected thompson's petition based on that claim. however, thompson's habeas counsel had failed to include in the record the deposition and report of a psychologist who argued thompson had suffered from serious mental illness. the counsel included the documents when thompson appealed to the sixth circuit, which nevertheless dismissed thompson's claim. thompson then petitioned the u.s. supreme court, and the sixth circuit stayed its mandate until the court decided whether to hear the case. the court denied the petition, but the sixth circuit stayed its mandate again, pending the supreme court's decision on thompson's petition for rehearing, which the court denied. the sixth circuit still did not issue its mandate. five months later, tennessee had set thompson's execution date. the sixth circuit suddenly issued an amended opinion on thompson's habeas petition, overturning the district court's dismissal of his ineffective counsel claim and ordering hearings based on that claim. the sixth circuit included in the appeal record the initially ommitted psychologist deposition. the circuit court argued its authority to issue an amended opinion five months after the supreme court denied thompson's petition was based on its inherent power to reconsider an opinion before issuance of the the mandate.	True
1368	rincon island is artificial island off the coast of ventura county, california and is connected to the mainland via a causeway. additionally, there are 15 piers on the coastline. the submerged lands act of 1953 granted to california all land and resources within three miles of the coastline. california and the united states disputed over whether the island and piers were included in this coastline. a special master was appointed to resolve this dispute. the special master found that the island and piers did not affect the shoreline, and were therefore not extensions of the coastline. california filed an exception to the master's finding.	True
1369	"after being dismissed from her job at a meritor savings bank, mechelle vinson sued sidney taylor, the vice president of the bank. vinson charged that she had constantly been subjected to sexual harassment by taylor over her four years at the bank. she argued such harassment created a ""hostile working environment"" and was covered by title vii of the civil rights act of 1964. vinson sought injunctive relief along with compensatory and punitive damages against taylor and the bank."	False
1370	billy j. taylor was indicted on kidnapping charges by the grand jury of st. tammany parish. the day before his trial was supposed to start, he filed a motion to quash the petit jury that was selected for his trial because he argued that women were systematically excluded, which denied him a right to trial by a jury of his peers. although 53% of eligible jurors in his district were female, only 10% of the jury wheel was female. this discrepancy was due to an article of the louisiana constitution that specifies that a woman could not be selected for jury service unless she had previously submitted a written declaration of her desire to serve. the trial court dismissed taylor’s motion, and he was tried and found guilty. he appealed to the louisiana supreme court, which held that the article regulating women’s jury service did not violate federal law.	True
1371	in 1991, joel hernandez tested positive for cocaine use in a drug test administered by his employer. as a result of the incident, he was forced to resign. in 1994, he reapplied for a job from the company. his application was rejected. hernandez claimed that the company was discriminating against him because of his drug and alcohol addiction (though at the time he reapplied he had been sober for two years) in violation of the americans with disabilities act of 1990. the district court sided with the company, dismissing the case before it ever went to trial. a ninth circuit court of appeals panel unanimously reversed, however, holding that raytheon's decision not to rehire hernandez because of an incident related to his past addiction could constitute discrimination under the act.	True
1372	"the telecommunications act of 1996 allowed federal preemption of state and local regulations ""prohibiting the ability of any entity"" to provide telecommunications services. based on this act, a group of local governments in missouri (the missouri municipal league) asked the federal communications commission (fcc) to nullify a state law that prevented municipalities from providing telecommunications services. missouri argued that municipal governments were not separate entities but merely subsections of the state government and that the state could therefore restrict their authority. the fcc agreed with the state, refusing to nullify the law.
the municipal league appealed, and an eighth circuit court of appeals panel reversed the decision. the panel held the words ""any entity"" were intentionally broad and that a proper understanding of them would include municipal governments. the state could therefore not regulate attempts by municipalities to provide telecommunications services. the fcc, along with the state of missouri and southwestern bell telephone company, appealed the decision to the supreme court."	True
1373	"after jeffrey masson was fired from his position at the sigmund freud archives, janet malcolm interviewed him for an article in the new yorker magazine. malcolm_s article included many long direct quotations from masson. the article presented masson as extremely arrogant and condescending; at one point, he was quoted as calling himself ""the greatest analyst who ever lived."" however, malcolm fabricated many of the more distasteful quotations. masson sued for libel. the district court dismissed the case on first amendment free speech grounds because masson was a public figure."	True
1374	"charles murphy was an inmate in the vandalia correctional center in illinois. in july 2011, correctional officers hit murphy, fracturing his eye socket, and did not provide him proper medical attention. murphy sued under 42 u.s.c. § 1983 and state law theories. a jury returned a verdict in his favor and awarded him damages for some of his claims under state law, and the district court awarded him attorney fees under 42 u.s.c. § 1988. two of the defendants appealed the judgment, arguing that the illinois doctrine of sovereign immunity bars the state-law claims and that the prison litigation reform act requires that 25 percent of the damages awarded be used to pay the attorney fee award.
the seventh circuit affirmed the district court's holding that the state officials or employees are not entitled to sovereign immunity against state-law claims where the officials or employees violated statutory or constitutional law, which violations murphy alleged and proved. the seventh circuit reversed on the attorney fee award, however, finding that the 42 u.s.c. § 1997e(d) requires that the attorney fee award must first be satisfied from up to 25 percent of the damage award and that the district court does not have discretion to reduce that maximum percentage."	False
1375	in january 2007, michael turner appeared in oconee county, s.c., family court because he was behind in his child support obligation. he did not have an attorney, and he was not asked whether he needed or wanted representation. he presented some evidence of his inability to work, but the court made no finding as to turner's indigent status. the judge held him in contempt and sentenced him to one year in jail. the south carolina supreme court rejected turner's argument for court-appointed counsel under the sixth and fourteenth amendments.	True
1376	"jose padilla was indicted by a kentucky grand jury on counts of trafficking in marijuana, possession of marijuana, possession of drug paraphernalia, and operating a tractor/trailer without a weight and distance tax number. on advice from his lawyer, he entered a guilty plea with respect to the three drug charges in exchange for dismissal on the final charge. he subsequently filed for post-conviction relief arguing that he was misadvised about the potential for deportation as a consequence of his guilty plea. the kentucky court of appeals reversed mr. padilla's conviction and remanded the case for an evidentiary hearing.
on appeal to the kentucky supreme court, the court, relying on its decision in commonwealth v. fuartado, reversed the court of appeals. it held that collateral consequences of advice by counsel is outside the scope of the guarantee of the sixth amendment's right to counsel. it reasoned that counsel's advice on the consequences of a plea with respect to immigration is not required and therefore cannot constitute ineffectiveness."	True
1377	"since the beginning of the 20th century, the state of georgia used a county unit system for counting votes in primary elections. under this system, the candidate who received the highest number of votes in a county would receive all of that county's unit votes. the overall winning candidate would then have to receive a majority of the county unit votes statewide. this system ended up giving rural counties a majority of the unit votes, even though rural counties made up only about a third of the population as of the 1960s.
in 1962, james o'hear sanders, a voter in georgia's most populous county, brought suit against several representatives of the georgia state democratic executive committee and the secretary of state of georgia. sanders claimed that the county unit system violated the equal protection clause and the due process clause of the fourteenth amendment and the seventeenth amendment. as a voter within one of the urban counties, sanders claimed his vote had less of an influence on the nomination of candidates than that of a rural voter. a special three-judge panel of the united states district court for the northern district of georgia agreed with sanders and held that the county unit system violated the equal protection clause. however, the district court did not outlaw the county unit system entirely. the state appealed directly to the supreme court of the united states."	False
1378	john rambo received a disability award under the longshore and harbor workers' compensation act (lhwca) for an injury he sustained while working for the metropolitan stevedore company as a longshore frontman. afterwards, rambo acquired new skills and obtained longshore work as a crane operator, earning more than three times his preinjury earnings, though his disabled physical condition remained unchanged. metropolitan then filed to modify rambo's disability award under the lhwca. an administrative law judge terminated rambo's benefits because of his increased earnings. the benefits review board affirmed. in reversing, the court of appeals held that the lhwca only authorizes disability award modifications if there has been a change in an employee's physical condition. later the appellate court reversed another order discontinuing compensation.	False
1379	acting on behalf of several voters in the denver area, andres lucas sued various officials connected with colorado's elections challenging the apportionment of seats in both houses of the colorado general assembly. under colorado's apportionment plan, the house of representatives was apportioned on the basis of population but the apportionment of the senate was based on a combination of population and other factors (geography, compactness and contiguity, accessibility, natural boundaries, and conformity to historical divisions). consequently, counties with only about one-third of the state's total population would elect a majority of the senate; the maximum population-variance ratio would be about 3.6-to-1; and the chief metropolitan areas, with over two-thirds of the state's population, could elect only a bare majority of the senate. when a three-judge district court upheld the plan, stressing its recent approval by the electorate, the supreme court granted lucas certiorari.	True
1380	 the securities and exchange commission (sec) set fixed commission rates for stock transactions less than $500,000.  richard a. gordon, on behalf of a class of independent investors, sued the new york stock exchange and member firms claiming fixed commission rates and exorbitant membership fees violated the sherman antitrust act.  the district court granted summary judgment to the new york stock exchange, holding that the authority of the sec provided immunity from antitrust claims. the united states court of appeals for the second circuit affirmed.	False
1381	"burton was convicted of burglary, robbery, and rape. under the standard state sentencing guidelines, the burglary and robbery alone warranted the maximum sentence for a single criminal event. in order to make sure the rape was punished as well, the trial judge added a consecutive sentence for the rape to the standard sentence.
burton filed a habeas corpus petition challenging his sentence in federal court. he argued that under blakely v. washington, handed down after his conviction, the jury rather than the judge should have decided whether to add the extra sentence. the government argued that the holding in blakely was a ""new rule."" under the court's decision in teague v. lane, new rules of criminal procedure do not apply retroactively. burton countered that the relevant rule was actually established in apprendi v. new jersey, a decision handed down before his conviction became final. burton also argued that even if blakely is a new rule, it is essential for a fair trial. new rules that are essential for the fundamental fairness of trials can apply retroactively.
the ninth circuit court of appeals ruled against burton. the appeals court held that blakely was a new rule, so it could not be used by burton in his appeal."	False
1382	"canadian javelin, ltd. (cjl) allegedly distributed false and misleading press releases regarding its business activities. in response, the securities and exchange commission (sec) exercised its authority ostensibly under § 12(k) of the securities exchange act of 1934, suspending the trading of securities of the company for 10 days. the sec exercised this authority repeatedly, resulting in suspension of the trading of the stock of cjl for over a year.
samuel h. sloan owned 13 shares of cjl and was engaged in ""substantial"" purchases and short sales of the stock when it was suspended. he filed a lawsuit against the sec alleging, among other claims, that it exceeded its authority under § 12(k) to issue consecutive suspension orders. notably, sloan represented himself in the courts below, as well as before the us supreme court."	False
1383	"illinois police obtained a warrant to arrest kevin albright after he was seen selling a substance which look liked an illegal drug. upon hearing of the warrant, albright surrendered to police detective roger oliver. a trial court dismissed the charge because it did not state an offense under illinois law.
albright claimed that oliver violated his fourteenth amendment substantive due process right by prosecuting him without probable cause. he filed suit against oliver under 42 u.s.c. 1983, which provides relief to those deprived of civil rights. the federal district court dismissed the suit because it did not state a claim under section 1983. the u.s. court of appeals for the seventh circuit affirmed, holding that relief provided by section 1983 for prosecution without probable cause is valid only if the prosecution caused a consequence such as loss of employment or incarceration."	False
1384	jonas yoder and wallace miller, both members of the old order amish religion, and adin yutzy, a member of the conservative amish mennonite church, were prosecuted under a wisconsin law that required all children to attend public schools until age 16. the three parents refused to send their children to such schools after the eighth grade, arguing that high school attendance was contrary to their religious beliefs.	False
1385	"the city of san diego banned most outdoor advertising display signs in order to improve the city's appearance and prevent dangerous distractions to motorists. only ""onsite"" billboards with a message relating to the property they stood on would be permitted. upon petition by a coalition of businesses owning advertising signs, a trial court ruled that the ban was an unconstitutional exercise of the city's police powers and hindered first amendment rights of the businesses. the california court of appeals affirmed that the city had exceeded its police powers, but the california supreme court reversed this judgment."	True
1386	"section 125 of the aviation transportation safety act (atsa) states that an air carrier who voluntarily reports suspicious transactions or behavior shall not be ""civilly liable."" the immunity does not apply to disclosures made with ""actual knowledge"" that the disclosure is false, inaccurate, or misleading. likewise, the immunity does not extend to an air carrier that makes a disclosure with ""reckless disregard"" as to its truth or falsity.
william hoeper, a pilot for air wisconsin, made four unsuccessful attempts to become certified to fly another type of aircraft after air wisconsin discontinued use of the type of plane that hoeper had previously piloted. during his fourth and final opportunity to pass the test, hoeper abruptly ended the test because he believed that the test administrators were deliberately sabotaging his efforts to pass. one test administrator knew that the transportation security administration (tsa) had issued a firearm to hoeper in his role as a federal flight deck officer (ffdo). ffdo pilots are not allowed to carry the firearm while traveling as passengers. this administrator booked hoeper on a flight from the testing center in virginia to hoeper's home in denver and then called the tsa to report that hoeper was a disgruntled, and possibly armed, employee. in response, tsa officials arrested and searched hoeper.
hoeper sued air wisconsin in a colorado state court and alleged defamation under virginia law. air wisconsin moved for a directed verdict based on the argument that it was immune from civil liability under atsa. air wisconsin also argued that hoeper could not prove ""actual malice"" because its statements were ""substantially true"" and therefore protected by the free speech clause of the first amendment. the trial court denied the motion to dismiss. the jury found that air wisconsin's statements to the tsa were false and that it made at least one statement with reckless disregard for the truth, so the jury awarded hoeper damages. a colorado appellate court affirmed the verdict. the colorado supreme court held that the trial court's submission of the matter to the jury was improper; however, the error was harmless in this case because air wisconsin was not entitled to claim immunity under atsa. the colorado supreme court further held that substantial evidence supported the jury's finding that the statements were false."	True
1387	a woman called police officers to a residence.  she showed signs of having been beaten.  she led police to another residence, where she said edward rodriguez was asleep inside.  she alleged that he had beaten her earlier in the day.  the woman had a key to the residence and referred to it as “our apartment” several times.  she consented to a search of the residence and police entered without a warrant.  once inside, police found drug paraphernalia and containers filled with a white powder.  police arrested rodriguez and he was later charged with possession of a controlled substance with intent to deliver.  at trial, rodriguez attempted to suppress evidence obtained during the search, arguing that the woman did not have authority to consent to the search.  the woman had moved out a few weeks before the incident and no longer lived at the apartment.  with no valid consent, the search violated the fourth amendment.  the court granted the motion.  the appellate court of illinois affirmed and the supreme court of illinois denied leave to appeal.	True
1388	"in early 2002, a many years-long effort by senators john mccain and russell feingold to reform the way that money is raised for--and spent during-- political campaigns culminated in the passage of the bipartisan campaign reform act of 2002 (the so-called mccain-feingold bill sometimes referred to as bcra). its key provisions were a) a ban on unrestricted (""soft money"") donations made directly to political parties (often by corporations, unions, or wealthy individuals) and on the solicitation of those donations by elected officials; b) limits on the advertising that unions, corporations, and non-profit organizations can engage in up to 60 days prior to an election; and c) restrictions on political parties' use of their funds for advertising on behalf of candidates (in the form of ""issue ads"" or ""coordinated expenditures"").
the campaign finance reform bill contained an unusual provision providing for an early federal trial and a direct appeal to the supreme court of the united states, by-passing the typical federal judicial process. in may a special three-judge panel struck down portions of the campaign finance reform act's ban on soft-money donations but upheld some of the act's restrictions on the kind of advertising that parties can engage in. the ruling was stayed until the supreme court could hear and decide the resulting appeals."	True
1389	oklahoma's election laws created a primary system in which a party could invite only its own members and independents to vote in its primary. the libertarian party and voters registered in other parties argued the laws violated the first amendment freedoms of expression and association by preventing the libertarian party from inviting members of other parties to vote in its primary elections. the district court ruled for oklahoma. the tenth circuit court of appeals reversed and ruled oklahoma's election laws violated the first amendment.	True
1390	"in 2003, piccadilly cafeterias filed a chapter 11 bankruptcy petition in federal court in florida asking the bankruptcy court for permission to auction off its assets in order to fund a reorganization plan. piccadilly sought a tax exemption under 11 u.s.c. 1146(c) which states that certain asset transfers ""under a [confirmed chapter 11] plan may not be taxed under any law imposing a stamp tax or similar tax."" florida vehemently opposed this exemption and sought to collect $32,000 in taxes from piccadilly.
the bankruptcy court, the district court, and the u.s. court of appeals for the eleventh circuit all found in favor of piccadilly, holding that 11 u.s.c. 1146(c) allowed courts to exempt from taxes pre-confirmation asset sales that were essential to the completion of a reorganization plan. in urging the court to grant certiorari, florida pointed to both third and fourth circuit decisions holding that such pre-confirmation asset sales were subject to state taxation, while piccadilly cafeterias contended that these so-called ""circuit splits"" only involve a small handful of cases and require no resolution by the court."	True
1391	"willie earl carr sought disability benefits from the social security administration (“ssa”), but an administrative law judge (“alj”) denied his claim and the agency’s appeals council declined to review the decision. carr appealed to a federal district court.
while his case in the district court was pending, the u.s. supreme court held, in lucia v. securities and exchange commission, that securities and exchange commission aljs are “inferior officers” under the appointments clause of article ii of the u.s. constitution, and as inferior officers, they must be appointed by the president, a court, or the head of the agency.
in response to lucia, the ssa commissioner appointed the ssa’s aljs. after these appointment actions, carr raised a claim for the first time that the aljs who had rejected their claims had not been properly appointed under the appointments clause.
the district court agreed, vacating the ssa’s decision and remanding the case for new hearings before constitutionally appointed aljs. by agreeing on the merits, the district court held that carr had not waived his right to raise an appointments clause claim by failing to raise that claim during the administrative proceedings. the ssa commissioner appealed, arguing that carr did waive the appointments clause challenge by failing to raise it earlier. the u.s. court of appeals for the tenth circuit agreed and reversed the lower court."	True
1392	the d.c. board of education denied a petition by a group of parents in anacostia to racially integrate john phillip sousa junior high school. the following year, in 1950, the parents sought admission to the all-white school for 11 african-american children. when the request was again denied by the board, a howard university law professor brought a lawsuit. the claim was dismissed by the trial court.	True
1393	"in january 2010, sprint communications co. filed a complaint with the iowa utilities board (""iub"") asking for a declaration that it was proper to withhold certain voip call access charges from windstream (formerly iowa telecom). before iub addressed the complaint, sprint settled the dispute with windstream and withdrew its complaint. however, iub continued the proceeding so that it could decide a greater underlying issue of how voip communications should be classified under federal law. in february 2011, iub issued an order with its own interpretation of voip's classification under federal law along with a determination that sprint was liable to windstream for the access charges.
sprint challenged iub's order by filing a complaint in both state court and federal district court, alleging that federal law preempts the iub's decision. in order to proceed with the federal complaint first, sprint filed a motion to stay the state case until resolution of the federal case. in turn, the iub filed a motion asking the federal court to abstain and dismiss the case under the doctrine of younger v. harris. generally, this doctrine states that a federal court shall abstain from hearing a case if there is a threat of interference with a state court proceeding involving important state interests. the district court granted iub's motion and dismissed sprint's federal complaint. sprint appealed to the united states court of appeals for the eighth circuit, which upheld the district court's abstention, but determined that a stay on the federal proceedings was more appropriate than dismissal."	True
1394	"the patent trial and appeal board consists of a director, a deputy director, a commissioner for patents, a commissioner for trademarks, and administrative patent judges. under 35 u.s.c. § 6(a), the secretary of commerce, in consultation with the director of the u.s. patent and trademark office (uspto), appoints administrative patent judges (apjs) to the board. among other responsibilities, apjs decide questions of patentability in inter partes review, a “hybrid proceeding” with “adjudicatory characteristics similar to court proceedings.” 
arthrex owns a patent that was subject to inter partes review, and a three-judge panel consisting of three apjs issued a final written decision finding the claims unpatentable. arthrex appealed to the u.s. circuit court for the federal circuit, claiming that the appointment of apjs violates the appointments clause of the u.s. constitution. the federal circuit agreed, finding that the statute as currently constructed makes apjs principal officers, who must be appointed by the president with the advice and consent of the senate. the court severed the portion of the patent act restricting removal of the apjs in order to render them inferior officers and thus remedy the constitutional appointment problem."	True
1395	"in march 2005, jesse montejo was convicted and sentenced to death for the murder of lewis ferrari. at his trial, the prosecution submitted as evidence a letter of apology he wrote to the victim's wife. montejo wrote the letter at the suggestion of a detective who accompanied him in a search for the murder weapon. before the search, mr. montejo was read his miranda rights and wrote an explanation for his participation in the search. however, no one in the search party knew, including mr. montejo, that he had been appointed an attorney the same morning. mr. montejo contended under these circumstances that the sixth amendment barred the introduction of this evidence since his attorney was not present when he wrote and submitted the letter of apology.
the supreme court of louisiana held that the letter of apology mr. montejo wrote was valid evidence. it found that mr. montejo waived his sixth amendment right to counsel. it explained that when counsel was appointed mr. montejo remained mute and did not acknowledge it. the court reasoned that something beyond ""mute acquiescence"" is required to trigger the protections of the sixth amendment."	True
1396	"dr. naiel nassar, who is of middle eastern descent, was hired by the university of texas southwestern medical center (utsw) in 1995 to work at the amelia court clinic (clinic), which specializes in hiv/aids treatment. after three years there, he left to pursue additional training and returned in 2001 as an assistant professor of internal medicine and infectious diseases and associate medical director of the clinic. his immediate supervisor at the clinic was dr. philip keiser, whose supervisor at utsw was dr. beth levine. after being hired in 2004, levine immediately began inquiring into nassar's productivity and billing practices. in 2005, after interviewing a candidate who was of middle eastern descent, levine stated in nassar's presence, ""middle easterners are lazy."" in 2006, after hiring the candidate, levine made a similar statement in keiser's presence. keiser informed nassar of these comments as well as the fact that levine scrutinized nassar's productivity more than any other doctor. around this time, nassar applied for a promotion that levine actively undermined. in 2006, nassar resigned from the utsw faculty and cited levine's harassment and the creation of an unhealthy work environment in his resignation letter. nassar resigned with the understanding that he would be offered a position at the amelia court clinic unaffiliated with the utsw, but the clinic was forced to withdraw its offer after heavy opposition from the utsw faculty, who have an agreement with the clinic regarding positions to be filled by faculty doctors.
in 2008, nassar sued utsw under title vii of the civil rights act of 1964 and argued that utsw had constructively discharged and retaliated against him. the jury found in favor of nassar and awarded him back pay and compensatory damages. the u.s. court of appeals for the fifth circuit affirmed in part and reversed in part, holding that there was sufficient evidence to support the retaliation claim but insufficient evidence to support the claim of constructive discharge."	True
1397	coleman wayne gray was tried for the murder of richard mcclelland in virginia. the prosecution acknowledged that if the trial reached the capital penalty phase they would introduce gray's admissions to other inmates that he had previously murdered 2 other people. gray's attorney moved to exclude the evidence because gray had not been officially charged with such crimes. gray also claimed such evidence was a surprise tactic and that he could not pose the proper defense immediately. the virginia trial court denied the motion to exclude. subsequently, gray was sentenced to death. after exhausting state remedies, gray sough federal habeas corpus relief. he claimed that inadequate notice of evidence prevented him from a fair defense in the penalty phase of his capital trial in violation of his right to due process under the fourteenth amendment. the district court initially denied the petition because it found gray had no constitutional right to notice of individual testimony. later, the district court amended its ruling, holding that gray was denied due process when the state failed to provide notice of what murder evidence would be presented. the court of appeals reversed the district court. it found that to grant the habeas corpus relief would be to recognize a new federal constitutional law regarding notice-of-evidence claims.	True
1398	in 1995, corey walker shot and killed taraja williams following an argument about a debt williams owed.  lorenzo johnson was present for this argument and heard williams repeat several times that he was “going to kill that kid.”  a witness saw walker and johnson walking into an alley with williams in between them.  walker wore a long coat concealing a shotgun.  johnson waited at the front of the alley while williams shot walker.  johnson was tried as an accomplice to the murder.  the jury convicted him after hearing the testimony of several witnesses, among other evidence.  johnson appealed his conviction, arguing that the prosecution did not present sufficient evidence to support his conviction.  the pennsylvania superior court affirmed the conviction, and johnson filed for a writ of habeas corpus in federal district court.  the district court denied the writ, but the u.s. court of appeals for the third circuit reversed.  the third circuit held that the evidence did not sufficiently prove johnson’s intent to kill williams.	True
1399	"richard sharif and others entered into distributorship contracts with wellness international network (win) for the sale of health and wellness products. sharif and others later sued win and claimed that win was running a pyramid scheme. the district court granted summary judgment for win and awarded $655,596.13 in attorney's fees as a sanction against sharif and his co-plaintiffs for ignoring some of win's discovery requests. win attempted to discover sharif's assets, but sharif ignored all attempts until he was held in civil contempt for discovery violations and arrested. in 2009, sharif filed for chapter 7 bankruptcy. win filed an adversary proceeding in bankruptcy court and claimed that sharif had continuously concealed property and information pertaining to his assets. the bankruptcy court found in favor of win and ordered sharif to pay win's attorney's fees along with other sanctions.
sharif appealed to federal district court, but before he filed his first brief, the u.s. supreme court decided stern v. marshall, which held that a bankruptcy court lacked the authority to enter a final judgment on a state-law counterclaim against a creditor. sharif subsequently attempted to advance an argument based on stern, but the district court did not allow it. instead, the district court held that such an objection can be waived and that sharif's failure to bring up to argument earlier constituted an implied waiver. the u.s. court of appeals for the seventh circuit affirmed in part and vacated in part. the court of appeals held that an objection based on stern cannot be waived and that the bankruptcy court only had the authority to enter a final judgment on some of win's claims."	True
1400	julian vella, a seaman on the ss robert macnamara, suffered a severe head injury while doing a repair on the ship.  this caused damage to vella’s inner ear, making it difficult for him to balance.   doctors ruled the condition permanent and incurable.   a jury awarded vella maintenance and cure for his injury.  the district court denied the ship owner’s motion for judgment notwithstanding the verdict.  the ship owner argued that because the injury was permanent, maintenance and cure was not permissible.  the appellate court reversed.	True
1401	raphael arriaza gonzalez was convicted of murder in texas state court on june 14, 2005, and was sentenced to 30 years in prison. he filed an appeal to the texas intermediate court of appeals, which affirmed his conviction on july 12, 2006. gonzalez's counsel did not file a petition for discretionary review with the texas court of criminal appeals within the 30-day timeframe permitted by state law. 2. on july 19, 2007, gonzalez filed in texas state court a petition for a writ of habeas corpus. the texas court of criminal appeals denied that petition on the merits on november 21, 2007. on january 24, 2008, gonzalez filed a petition for writ of habeas corpus in the united states district court for the northern district of texas.	False
1402	in 1999 the california legislature enacted the holocaust victim insurance relief act (hvira) in an attempt to facilitate holocaust-era insurance claims by california residents. the act required all insurance companies doing business in california that sold policies to people in europe between 1920 and 1945 to make public all of those policies, including the names of policy owners and the status of the policies. a group of insurance companies and a trade organization sued, saying that only the federal government, with its jurisdiction over commerce and foreign affairs, had the right to enact such legislation. they also said the law violated the due process and equal protection clauses of the u.s. constitution because the companies, if they failed to comply, could lose their insurance licenses. the district court ruled for the insurance companies; the 9th circuit court of appeals reversed.	True
1403	"in washington state, the city of edmonds' zoning code provides that the occupants of single-family dwelling units must compose a family, defined as ""persons related by genetics, adoption, or marriage, or a group of five or fewer [unrelated] persons."" under the code, oxford house, which operates a group home for 10-12 adults recovering from alcoholism and drug addiction in a neighborhood zoned for single-family residences, was issued a citation. oxford house asserted that under the fair housing act (fha), which prohibits discrimination in housing against persons with handicaps, the city had failed to make reasonable accommodations permitting the maintenance of the group home in a single-family zone. edmonds sought a declaration that the fha did not apply to the city's zoning code. the district court held that the city's zoning code rule defining family was exempt from the fha under as a reasonable restriction regarding the maximum number of occupants permitted to occupy a dwelling. the court of appeals reversed."	False
1404	"the armed career criminal act (acca) provides in relevant part that a person who has three previous convictions for a “violent felony” or a “serious drug offense” shall serve a mandatory minimum sentence of 15 years in prison. in recent cases, the u.s. supreme court has adopted a “categorical” approach to determine whether a prior conviction constitutes a “violent felony” within the acca. under this approach, the sentencing court must look only to the statutory definition of the prior offense and not to the particular facts underlying the prior convictions. at issue in this case is whether the categorical approach applies to the determination of whether a prior conviction constitutes a “serious drug offense” as well.
eddie lee shular qualified as an armed career criminal on the basis of six prior florida convictions for controlled substance offenses—five for sale of cocaine and one for possession with intent to sell. none of these offenses required that the government prove that shular had “knowledge of the illicit nature of the substance,” that is, that the substance possessed or sold was cocaine. under the categorical approach, none of shular’s florida convictions would qualify as a “serious drug offense” because the florida crimes are broader than the generic drug analogues under federal law. the u.s. court of appeals for the eleventh circuit rejected the categorical approach to serious drug offenses, holding that the plain language of the acca definition “requires only that the predicate offense involve certain activities related to controlled substances.”"	False
